hardware,depth_ratio,cx_ratio,init,circuit
rochester,8.46875,8.168316831683168,identity,53Q_gate_Rochester_large_2_15_1.5_no.8
sycamore,3.5474452554744524,6.703703703703703,identity,53Q_depth_Sycamore_small_None_3_1.5_no.3
rochester,4.25,5.741463414634146,sabre,53Q_gate_Rochester_large_2_10_1.5_no.0
sycamore,5.848484848484849,7.109090909090909,identity,53Q_gate_Sycamore_small_1_1_1.5_no.6
sycamore,3.554054054054054,5.027237354085603,sa,53Q_depth_Sycamore_small_None_2_1.5_no.5
rochester,4.426966292134831,9.77659574468085,random,53Q_depth_Rochester_small_None_3_2.55_no.5
rochester,3.3529411764705883,4.5244215938303345,sabre,53Q_gate_Rochester_small_1_20_1.5_no.2
tokyo,3.0265486725663715,2.9950738916256157,random,20Q_depth_Tokyo_large_None_3_2.55_no.0
sycamore,2.0,3.9206349206349205,sabre,53Q_gate_Sycamore_large_2_5_1.5_no.6
sycamore,5.129032258064516,6.886792452830188,identity,53Q_gate_Sycamore_large_1_0_1.5_no.5
rochester,8.964285714285714,12.411214953271028,identity,53Q_gate_Rochester_large_2_1_1.5_no.7
rochester,5.917808219178082,6.024793388429752,sa,53Q_gate_Rochester_large_2_15_1.5_no.2
tokyo,2.163551401869159,2.4199029126213594,sabre,20Q_gate_Tokyo_large_2_25_1.5_no.2
sycamore,4.681818181818182,4.4423076923076925,sabre,53Q_gate_Sycamore_large_2_4_1.5_no.3
sycamore,3.556338028169014,4.177820267686425,sa,53Q_gate_Sycamore_small_1_25_1.5_no.9
sycamore,4.181818181818182,5.0131147540983605,sa,53Q_depth_Sycamore_large_None_3_1.5_no.8
tokyo,3.2127659574468086,3.0186915887850465,random,20Q_gate_Tokyo_large_2_3_1.5_no.7
sycamore,4.275862068965517,4.0732899022801305,sa,53Q_gate_Sycamore_large_1_25_1.5_no.5
rochester,7.991071428571429,6.545023696682464,random,53Q_gate_Rochester_large_1_25_1.5_no.1
rochester,6.763888888888889,9.345454545454546,random,53Q_depth_Rochester_small_None_10_1.5_no.5
rochester,2.8076923076923075,7.786585365853658,sa,53Q_depth_Rochester_large_None_2_2.55_no.0
rochester,4.145833333333333,5.475409836065574,sa,53Q_gate_Rochester_large_1_4_1.5_no.2
tokyo,1.8585209003215435,2.4604462474645032,random,20Q_gate_Tokyo_large_1_25_1.5_no.0
sycamore,4.685714285714286,5.42741935483871,sa,53Q_gate_Sycamore_large_2_1_1.5_no.9
sycamore,3.8380952380952382,3.191146881287726,sabre,53Q_gate_Sycamore_large_1_15_1.5_no.9
tokyo,1.7857142857142858,2.732919254658385,identity,20Q_gate_Tokyo_large_2_10_1.5_no.2
rochester,6.821428571428571,13.329268292682928,random,53Q_gate_Rochester_large_2_0_1.5_no.9
sycamore,3.9696969696969697,4.781413612565445,sa,53Q_depth_Sycamore_small_None_10_2.55_no.3
rochester,5.222222222222222,9.4,random,53Q_gate_Rochester_small_1_2_1.5_no.5
rochester,6.892857142857143,11.484848484848484,identity,53Q_gate_Rochester_large_1_1_1.5_no.1
sycamore,2.8369565217391304,5.178571428571429,sa,53Q_depth_Sycamore_small_None_1_2.55_no.2
sycamore,5.138888888888889,6.252873563218391,random,53Q_gate_Sycamore_large_2_10_1.5_no.4
rochester,3.3442622950819674,8.136363636363637,sa,53Q_depth_Rochester_small_None_2_2.55_no.5
sycamore,3.296511627906977,7.131474103585657,random,53Q_depth_Sycamore_small_None_2_2.55_no.6
sycamore,4.603305785123967,5.693208430913349,random,53Q_gate_Sycamore_small_1_20_1.5_no.8
sycamore,4.0,4.3,sabre,53Q_depth_Sycamore_large_None_5_1.5_no.5
rochester,6.93,8.558352402745996,identity,53Q_depth_Rochester_large_None_10_1.5_no.1
sycamore,3.7049180327868854,3.8957528957528957,sabre,53Q_gate_Sycamore_large_2_25_1.5_no.1
sycamore,4.611111111111111,5.597122302158273,sa,53Q_gate_Sycamore_large_1_1_1.5_no.8
tokyo,1.5454545454545454,2.21978021978022,sa,20Q_depth_Tokyo_large_None_1_1.5_no.5
tokyo,2.4180790960451977,2.862453531598513,identity,20Q_depth_Tokyo_large_None_5_2.55_no.8
sycamore,5.26,6.785714285714286,identity,53Q_gate_Sycamore_small_1_3_1.5_no.5
tokyo,1.5675675675675675,2.463768115942029,random,20Q_gate_Tokyo_large_1_10_1.5_no.0
sycamore,4.581818181818182,4.5181818181818185,sa,53Q_gate_Sycamore_large_1_5_1.5_no.3
tokyo,2.0902777777777777,2.986666666666667,random,20Q_depth_Tokyo_large_None_5_1.5_no.8
sycamore,6.563492063492063,7.9105691056910565,random,53Q_depth_Sycamore_small_None_4_2.55_no.4
sycamore,3.078014184397163,5.076335877862595,sa,53Q_depth_Sycamore_small_None_4_1.5_no.0
sycamore,3.7417218543046356,6.072093023255814,identity,53Q_depth_Sycamore_small_None_5_1.5_no.9
rochester,6.415584415584416,7.008474576271187,random,53Q_gate_Rochester_small_1_15_1.5_no.1
sycamore,6.011363636363637,6.1640625,identity,53Q_gate_Sycamore_large_1_10_1.5_no.8
sycamore,6.897435897435898,6.912280701754386,random,53Q_gate_Sycamore_large_2_4_1.5_no.9
rochester,3.891891891891892,4.9140625,sabre,53Q_gate_Rochester_large_1_4_1.5_no.9
rochester,2.7012987012987013,12.152941176470588,identity,53Q_gate_Rochester_small_1_1_1.5_no.8
sycamore,4.361702127659575,4.609375,sa,53Q_gate_Sycamore_large_2_5_1.5_no.2
rochester,8.378378378378379,8.737804878048781,identity,53Q_gate_Rochester_small_1_20_1.5_no.1
rochester,6.953488372093023,11.130434782608695,random,53Q_depth_Rochester_large_None_1_2.55_no.1
rochester,7.962962962962963,12.070175438596491,random,53Q_depth_Rochester_large_None_2_2.55_no.3
sycamore,3.5833333333333335,5.316129032258065,sa,53Q_depth_Sycamore_large_None_1_1.5_no.5
sycamore,4.5,4.841269841269841,sabre,53Q_depth_Sycamore_small_None_1_1.5_no.0
sycamore,5.533333333333333,8.18867924528302,random,53Q_gate_Sycamore_large_1_0_1.5_no.7
rochester,8.394366197183098,5.601449275362318,sa,53Q_gate_Rochester_large_2_20_1.5_no.2
rochester,8.82,9.321739130434782,identity,53Q_gate_Rochester_small_2_10_1.5_no.9
rochester,6.2,9.76,random,53Q_gate_Rochester_large_2_4_1.5_no.3
rochester,4.1063829787234045,6.65945945945946,sabre,53Q_depth_Rochester_small_None_10_2.55_no.8
rochester,4.5,6.112676056338028,sabre,53Q_gate_Rochester_large_2_0_1.5_no.7
sycamore,4.8768115942028984,6.351351351351352,random,53Q_depth_Sycamore_small_None_5_1.5_no.7
tokyo,1.7852760736196318,2.176470588235294,sabre,20Q_gate_Tokyo_large_1_15_1.5_no.1
rochester,5.0,7.622641509433962,sa,53Q_gate_Rochester_large_1_2_1.5_no.7
sycamore,4.416666666666667,7.0,random,53Q_gate_Sycamore_large_1_0_1.5_no.9
rochester,4.535714285714286,7.219512195121951,sabre,53Q_gate_Rochester_large_2_0_1.5_no.9
rochester,5.3125,7.182926829268292,sa,53Q_depth_Rochester_large_None_4_1.5_no.5
sycamore,4.035087719298246,3.5159362549800797,sabre,53Q_gate_Sycamore_large_2_20_1.5_no.2
tokyo,2.0718954248366015,2.494047619047619,identity,20Q_gate_Tokyo_large_1_25_1.5_no.9
tokyo,1.9195402298850575,2.7313084112149535,random,20Q_depth_Tokyo_large_None_10_1.5_no.7
tokyo,1.3733333333333333,2.2,sabre,20Q_gate_Tokyo_large_2_1_1.5_no.7
tokyo,1.4871794871794872,2.3815789473684212,sabre,20Q_gate_Tokyo_large_1_3_1.5_no.3
rochester,3.3793103448275863,6.958904109589041,sa,53Q_gate_Rochester_small_2_0_1.5_no.7
sycamore,5.204819277108434,4.753886010362694,sa,53Q_gate_Sycamore_large_2_15_1.5_no.6
tokyo,1.25,2.3636363636363638,sabre,20Q_gate_Tokyo_large_1_1_1.5_no.6
rochester,5.819672131147541,9.275,random,53Q_depth_Rochester_small_None_4_1.5_no.2
tokyo,1.7346938775510203,2.6666666666666665,sabre,20Q_gate_Tokyo_large_2_3_1.5_no.2
tokyo,1.7592592592592593,2.5974025974025974,identity,20Q_gate_Tokyo_large_2_15_1.5_no.1
rochester,6.910714285714286,9.061611374407583,random,53Q_gate_Rochester_large_2_10_1.5_no.5
sycamore,2.25531914893617,4.4696485623003195,sa,53Q_depth_Sycamore_large_None_3_2.55_no.1
tokyo,1.6939501779359432,2.86,sabre,20Q_depth_Tokyo_large_None_5_2.55_no.7
rochester,4.2745098039215685,17.181818181818183,random,53Q_gate_Rochester_small_2_1_1.5_no.8
sycamore,2.7058823529411766,7.232394366197183,identity,53Q_gate_Sycamore_large_1_2_1.5_no.6
rochester,6.368421052631579,10.904761904761905,random,53Q_gate_Rochester_large_1_3_1.5_no.4
sycamore,1.9680851063829787,5.353383458646617,sa,53Q_gate_Sycamore_small_2_3_1.5_no.4
sycamore,4.052631578947368,5.408695652173913,sa,53Q_gate_Sycamore_small_1_1_1.5_no.0
rochester,4.102941176470588,5.732758620689655,sa,53Q_gate_Rochester_small_1_10_1.5_no.6
tokyo,1.7307692307692308,3.0338983050847457,identity,20Q_depth_Tokyo_large_None_5_2.55_no.6
rochester,5.833333333333333,6.8264462809917354,sabre,53Q_gate_Rochester_small_2_2_1.5_no.1
tokyo,1.858974358974359,2.6363636363636362,random,20Q_gate_Tokyo_large_2_5_1.5_no.2
tokyo,1.9556313993174061,2.976303317535545,sabre,20Q_depth_Tokyo_large_None_10_1.5_no.9
rochester,4.318840579710145,8.930851063829786,random,53Q_depth_Rochester_large_None_2_1.5_no.0
sycamore,3.24,4.688775510204081,sa,53Q_gate_Sycamore_small_1_3_1.5_no.5
sycamore,2.1785714285714284,4.885245901639344,sa,53Q_gate_Sycamore_small_2_1_1.5_no.1
tokyo,1.9565217391304348,1.8709677419354838,sa,20Q_gate_Tokyo_large_1_2_1.5_no.0
sycamore,3.282051282051282,5.1826923076923075,sabre,53Q_gate_Sycamore_large_2_0_1.5_no.5
sycamore,4.340909090909091,6.564885496183206,random,53Q_gate_Sycamore_small_1_2_1.5_no.1
sycamore,6.973684210526316,6.741721854304636,random,53Q_gate_Sycamore_large_2_4_1.5_no.7
tokyo,1.7083333333333333,1.6407766990291262,sa,20Q_gate_Tokyo_large_2_2_1.5_no.3
sycamore,2.5789473684210527,4.844311377245509,sa,53Q_depth_Sycamore_small_None_3_2.55_no.9
rochester,2.4935064935064934,6.804878048780488,sabre,53Q_gate_Rochester_large_1_4_1.5_no.7
sycamore,1.7171717171717171,4.228813559322034,sabre,53Q_gate_Sycamore_large_2_1_1.5_no.0
rochester,3.3849557522123894,7.393234672304439,sa,53Q_depth_Rochester_small_None_10_2.55_no.9
tokyo,1.183673469387755,2.533333333333333,sabre,20Q_gate_Tokyo_large_2_0_1.5_no.3
tokyo,2.192982456140351,2.47,sabre,20Q_gate_Tokyo_large_1_2_1.5_no.7
tokyo,2.5588235294117645,3.043103448275862,identity,20Q_gate_Tokyo_large_2_4_1.5_no.9
rochester,2.492957746478873,8.079365079365079,sa,53Q_depth_Rochester_small_None_3_2.55_no.0
sycamore,3.7777777777777777,4.383458646616542,sabre,53Q_gate_Sycamore_small_1_2_1.5_no.4
tokyo,2.037037037037037,2.03125,sabre,20Q_gate_Tokyo_large_1_0_1.5_no.2
tokyo,1.5909090909090908,2.4776119402985075,sabre,20Q_gate_Tokyo_large_2_2_1.5_no.6
sycamore,3.3767123287671232,4.2976190476190474,sabre,53Q_depth_Sycamore_large_None_5_1.5_no.7
rochester,8.608108108108109,8.097345132743364,random,53Q_gate_Rochester_large_2_15_1.5_no.3
sycamore,1.990990990990991,4.571428571428571,sabre,53Q_gate_Sycamore_small_1_3_1.5_no.1
sycamore,5.222222222222222,6.101083032490974,random,53Q_depth_Sycamore_large_None_3_1.5_no.3
rochester,9.53061224489796,9.511363636363637,identity,53Q_depth_Rochester_large_None_4_1.5_no.3
rochester,4.253333333333333,7.381502890173411,sa,53Q_depth_Rochester_large_None_3_2.55_no.5
sycamore,4.36936936936937,5.109243697478991,random,53Q_gate_Sycamore_large_2_10_1.5_no.6
tokyo,2.4794520547945207,2.6875,random,20Q_gate_Tokyo_large_1_5_1.5_no.8
rochester,4.675324675324675,4.540609137055838,sabre,53Q_gate_Rochester_small_1_20_1.5_no.0
sycamore,5.564102564102564,5.531468531468532,sa,53Q_gate_Sycamore_small_2_2_1.5_no.0
sycamore,3.5405405405405403,5.7227722772277225,sa,53Q_gate_Sycamore_small_1_0_1.5_no.4
rochester,4.033898305084746,5.4653846153846155,sa,53Q_gate_Rochester_small_2_15_1.5_no.0
sycamore,2.130434782608696,7.255813953488372,random,53Q_depth_Sycamore_large_None_1_2.55_no.1
tokyo,1.9607843137254901,3.111111111111111,random,20Q_depth_Tokyo_large_None_2_2.55_no.5
sycamore,3.340909090909091,4.847328244274809,sa,53Q_gate_Sycamore_small_1_2_1.5_no.1
sycamore,2.775,5.787234042553192,sa,53Q_gate_Sycamore_small_2_0_1.5_no.5
sycamore,5.456140350877193,4.968127490039841,sa,53Q_gate_Sycamore_large_1_4_1.5_no.7
tokyo,2.0476190476190474,2.813953488372093,sabre,20Q_depth_Tokyo_large_None_1_2.55_no.3
rochester,3.3137254901960786,5.5,sa,53Q_gate_Rochester_small_1_4_1.5_no.5
sycamore,3.659090909090909,4.621859296482412,sa,53Q_depth_Sycamore_large_None_10_2.55_no.5
tokyo,1.4086021505376345,2.5762711864406778,sabre,20Q_depth_Tokyo_large_None_2_1.5_no.2
rochester,5.377358490566038,5.48207171314741,sabre,53Q_gate_Rochester_large_2_10_1.5_no.2
sycamore,4.666666666666667,6.512269938650307,identity,53Q_depth_Sycamore_small_None_3_1.5_no.9
sycamore,2.9607843137254903,4.1692307692307695,sa,53Q_gate_Sycamore_large_2_4_1.5_no.6
rochester,8.89041095890411,8.239669421487603,identity,53Q_gate_Rochester_large_2_15_1.5_no.2
rochester,9.324324324324325,11.238709677419354,identity,53Q_depth_Rochester_large_None_2_1.5_no.9
rochester,5.448275862068965,8.191176470588236,random,53Q_gate_Rochester_small_1_10_1.5_no.7
tokyo,2.232394366197183,2.722488038277512,random,20Q_gate_Tokyo_large_2_15_1.5_no.6
rochester,3.3225806451612905,12.50909090909091,identity,53Q_depth_Rochester_small_None_1_1.5_no.2
rochester,5.56,7.545454545454546,sabre,53Q_depth_Rochester_large_None_2_2.55_no.5
rochester,6.257142857142857,11.68421052631579,random,53Q_gate_Rochester_large_2_1_1.5_no.5
sycamore,3.7012987012987013,3.8405797101449277,sabre,53Q_gate_Sycamore_large_1_20_1.5_no.7
rochester,4.79835390946502,8.94186046511628,identity,53Q_depth_Rochester_large_None_10_2.55_no.4
rochester,7.17948717948718,11.525862068965518,random,53Q_gate_Rochester_small_1_3_1.5_no.9
rochester,7.414285714285715,8.612781954887218,random,53Q_depth_Rochester_large_None_4_2.55_no.3
sycamore,3.874015748031496,4.294117647058823,sa,53Q_gate_Sycamore_small_1_20_1.5_no.6
rochester,5.338129496402877,9.65625,identity,53Q_depth_Rochester_small_None_10_1.5_no.0
sycamore,4.507936507936508,6.883116883116883,identity,53Q_gate_Sycamore_large_2_3_1.5_no.9
tokyo,1.4777777777777779,1.6157894736842104,sa,20Q_gate_Tokyo_large_2_10_1.5_no.6
sycamore,6.260869565217392,6.042944785276074,random,53Q_gate_Sycamore_large_2_10_1.5_no.8
rochester,5.981308411214953,4.633116883116883,sa,53Q_gate_Rochester_large_1_25_1.5_no.4
tokyo,1.7959183673469388,3.1639344262295084,random,20Q_gate_Tokyo_large_1_1_1.5_no.0
tokyo,1.9530516431924883,2.4867256637168142,identity,20Q_gate_Tokyo_large_1_15_1.5_no.4
rochester,5.571428571428571,6.4222222222222225,sabre,53Q_depth_Rochester_large_None_1_1.5_no.8
sycamore,3.6545454545454548,5.427061310782241,sabre,53Q_depth_Sycamore_large_None_5_1.5_no.9
tokyo,1.7822966507177034,3.1925754060324825,random,20Q_depth_Tokyo_large_None_10_2.55_no.1
sycamore,4.678321678321678,5.4803493449781655,random,53Q_gate_Sycamore_small_1_20_1.5_no.4
sycamore,3.8679245283018866,5.273255813953488,sa,53Q_gate_Sycamore_small_1_4_1.5_no.3
sycamore,4.576666666666667,6.40834386852086,random,53Q_depth_Sycamore_large_None_10_2.55_no.2
tokyo,1.5784615384615384,2.892116182572614,sabre,20Q_depth_Tokyo_large_None_5_2.55_no.0
tokyo,1.715883668903803,3.142857142857143,identity,20Q_depth_Tokyo_large_None_10_2.55_no.3
sycamore,2.8043478260869565,5.328571428571428,sabre,53Q_depth_Sycamore_small_None_1_2.55_no.2
rochester,7.170212765957447,6.2439024390243905,sa,53Q_gate_Rochester_small_1_10_1.5_no.1
tokyo,1.3076923076923077,1.9259259259259258,sa,20Q_gate_Tokyo_large_1_3_1.5_no.4
sycamore,4.76595744680851,5.901162790697675,identity,53Q_gate_Sycamore_large_2_4_1.5_no.1
sycamore,3.764705882352941,4.573770491803279,sabre,53Q_depth_Sycamore_large_None_3_1.5_no.5
rochester,4.975,11.655172413793103,identity,53Q_gate_Rochester_small_2_3_1.5_no.3
tokyo,1.9253731343283582,2.4047619047619047,random,20Q_gate_Tokyo_large_2_5_1.5_no.5
sycamore,4.739130434782608,5.017241379310345,sa,53Q_gate_Sycamore_small_2_4_1.5_no.2
tokyo,2.595744680851064,2.0093457943925235,sa,20Q_gate_Tokyo_large_2_3_1.5_no.7
tokyo,1.6458333333333333,2.878712871287129,random,20Q_depth_Tokyo_large_None_10_1.5_no.6
rochester,7.173076923076923,7.279850746268656,sa,53Q_depth_Rochester_large_None_4_1.5_no.4
sycamore,5.25,5.468085106382978,sabre,53Q_gate_Sycamore_small_2_2_1.5_no.1
rochester,3.1538461538461537,6.705882352941177,sa,53Q_gate_Rochester_large_1_2_1.5_no.0
sycamore,4.9298245614035086,4.336322869955157,sa,53Q_gate_Sycamore_small_2_10_1.5_no.9
tokyo,1.0555555555555556,1.1395348837209303,sabre,20Q_gate_Tokyo_large_1_10_1.5_no.2
tokyo,1.7058823529411764,2.2589285714285716,sabre,20Q_gate_Tokyo_large_2_4_1.5_no.4
rochester,1.5483870967741935,7.85,sa,53Q_gate_Rochester_small_2_0_1.5_no.0
rochester,6.911764705882353,12.23728813559322,identity,53Q_gate_Rochester_small_1_3_1.5_no.5
sycamore,2.148936170212766,4.541353383458647,sabre,53Q_gate_Sycamore_small_2_3_1.5_no.4
rochester,6.242424242424242,9.368421052631579,random,53Q_gate_Rochester_large_2_5_1.5_no.7
rochester,3.8514851485148514,6.006369426751593,sabre,53Q_depth_Rochester_large_None_5_2.55_no.6
sycamore,4.466666666666667,5.036363636363636,sa,53Q_gate_Sycamore_large_2_10_1.5_no.5
sycamore,4.292887029288703,5.703517587939698,random,53Q_depth_Sycamore_large_None_10_1.5_no.4
sycamore,3.0486486486486486,7.493288590604027,random,53Q_depth_Sycamore_small_None_4_1.5_no.3
sycamore,5.53932584269663,5.1531791907514455,sa,53Q_depth_Sycamore_large_None_3_2.55_no.6
tokyo,1.6956521739130435,2.2169811320754715,sabre,20Q_gate_Tokyo_large_1_4_1.5_no.5
tokyo,2.4615384615384617,2.7735849056603774,identity,20Q_gate_Tokyo_large_1_5_1.5_no.9
sycamore,4.105263157894737,5.168421052631579,sa,53Q_depth_Sycamore_large_None_1_1.5_no.2
sycamore,3.495049504950495,4.084985835694051,sabre,53Q_gate_Sycamore_small_2_15_1.5_no.0
rochester,7.473684210526316,9.683229813664596,identity,53Q_gate_Rochester_large_2_5_1.5_no.0
sycamore,3.8426229508196723,6.068376068376068,random,53Q_depth_Sycamore_small_None_10_2.55_no.6
rochester,4.69811320754717,5.180203045685279,sa,53Q_gate_Rochester_large_2_20_1.5_no.5
sycamore,2.3801652892561984,2.92212389380531,sabre,53Q_gate_Sycamore_small_1_25_1.5_no.8
tokyo,2.453781512605042,2.5853658536585367,random,20Q_gate_Tokyo_large_1_10_1.5_no.7
tokyo,2.8142857142857145,2.966887417218543,random,20Q_depth_Tokyo_large_None_5_1.5_no.9
rochester,5.365853658536586,11.722222222222221,random,53Q_depth_Rochester_small_None_1_2.55_no.0
rochester,5.384615384615385,11.558823529411764,random,53Q_gate_Rochester_large_1_2_1.5_no.0
rochester,4.722222222222222,11.60135135135135,random,53Q_depth_Rochester_small_None_2_2.55_no.2
sycamore,2.9767441860465116,5.085470085470085,sa,53Q_depth_Sycamore_small_None_4_1.5_no.7
sycamore,3.5728155339805827,5.846153846153846,identity,53Q_gate_Sycamore_small_2_20_1.5_no.9
sycamore,4.027777777777778,5.78125,sa,53Q_gate_Sycamore_large_1_0_1.5_no.0
rochester,7.973684210526316,7.2420537897310515,identity,53Q_gate_Rochester_large_2_20_1.5_no.3
sycamore,3.0652173913043477,4.653225806451613,sa,53Q_gate_Sycamore_large_2_2_1.5_no.4
sycamore,6.363636363636363,6.048780487804878,identity,53Q_gate_Sycamore_small_2_5_1.5_no.2
sycamore,3.0444444444444443,5.533333333333333,sa,53Q_gate_Sycamore_large_2_0_1.5_no.1
sycamore,1.8673469387755102,6.2105263157894735,sa,53Q_gate_Sycamore_large_1_2_1.5_no.5
rochester,9.069767441860465,9.78918918918919,identity,53Q_gate_Rochester_large_1_5_1.5_no.6
sycamore,4.913043478260869,6.796812749003984,identity,53Q_depth_Sycamore_large_None_2_1.5_no.1
rochester,3.9743589743589745,6.925,sa,53Q_gate_Rochester_small_2_4_1.5_no.8
rochester,9.882352941176471,10.520833333333334,identity,53Q_gate_Rochester_large_2_3_1.5_no.0
sycamore,3.6545454545454548,3.6282527881040894,sa,53Q_gate_Sycamore_large_1_25_1.5_no.9
rochester,3.753968253968254,5.343511450381679,sabre,53Q_gate_Rochester_small_2_25_1.5_no.3
sycamore,6.017543859649122,6.136125654450262,identity,53Q_depth_Sycamore_large_None_1_2.55_no.5
rochester,6.1568627450980395,10.581538461538461,random,53Q_depth_Rochester_large_None_5_1.5_no.8
rochester,8.265625,8.906451612903226,identity,53Q_depth_Rochester_large_None_5_1.5_no.1
tokyo,2.022727272727273,2.88646288209607,random,20Q_depth_Tokyo_large_None_10_2.55_no.0
rochester,3.927007299270073,4.208201892744479,sa,53Q_gate_Rochester_large_1_25_1.5_no.3
tokyo,2.27027027027027,2.72,random,20Q_gate_Tokyo_large_1_1_1.5_no.7
rochester,6.616279069767442,6.251798561151079,identity,53Q_gate_Rochester_small_2_25_1.5_no.8
sycamore,4.475,4.076660988074957,sa,53Q_gate_Sycamore_small_1_25_1.5_no.5
tokyo,1.4679245283018867,1.847380410022779,sa,20Q_depth_Tokyo_large_None_10_1.5_no.2
sycamore,5.826923076923077,6.447698744769874,random,53Q_depth_Sycamore_large_None_2_1.5_no.7
rochester,1.912280701754386,6.5,sabre,53Q_gate_Rochester_small_1_0_1.5_no.3
sycamore,4.435897435897436,5.389705882352941,sa,53Q_gate_Sycamore_large_1_1_1.5_no.4
sycamore,5.0227272727272725,5.248648648648649,sa,53Q_gate_Sycamore_large_2_3_1.5_no.0
rochester,8.360655737704919,6.739938080495356,identity,53Q_gate_Rochester_small_1_15_1.5_no.0
sycamore,5.029411764705882,8.009615384615385,random,53Q_gate_Sycamore_small_2_0_1.5_no.3
rochester,4.819047619047619,10.945378151260504,random,53Q_depth_Rochester_small_None_4_2.55_no.2
